date,product_name,quantity,type_movement,reason,stock_level,partner,unit_price,total_value,week,month,quarter,is_weekend,cumulative_stock,days_in_stock
2024-12-21,Lait,-36,export,normal_sale,334,Client_8,1.5,54.0,51,12,4,True,298,2
2024-12-21,Letchi,-234,adjustment,perishable_loss,0,Internal,0.0,0.0,51,12,4,True,0,2
2024-12-21,Letchi,109,import,preventive,0,Fournisseur_2,6.67,727.03,51,12,4,True,109,2
2024-12-21,Letchi,-10,export,normal_sale,109,Client_9,9.36,93.6,51,12,4,True,99,3
2024-12-21,Tomate,-12,export,normal_sale,242,Client_6,2.72,32.64,51,12,4,True,193,4
2024-12-22,Banane,150,import,restock,97,Fournisseur_3,1.65,247.5,51,12,4,True,247,3
2024-12-22,Banane,-36,export,normal_sale,247,Client_11,2.16,77.76,51,12,4,True,211,2
2024-12-22,Lait,-41,export,normal_sale,298,Client_12,1.4,57.4,51,12,4,True,257,0
2024-12-22,Letchi,80,import,preventive,99,Fournisseur_4,7.56,604.8,51,12,4,True,179,1
2024-12-22,Letchi,-20,export,normal_sale,179,Client_13,8.02,160.4,51,12,4,True,159,3
2024-12-22,Tomate,-16,export,normal_sale,230,Client_10,3.13,50.08,51,12,4,True,177,0
2024-12-23,Banane,-21,export,normal_sale,211,Client_15,1.93,40.53,52,12,4,False,190,0
2024-12-23,Lait,50,import,preventive,257,Fournisseur_5,1.13,56.5,52,12,4,False,307,1
2024-12-23,Lait,-32,export,normal_sale,307,Client_1,1.21,38.72,52,12,4,False,275,0
2024-12-23,Letchi,-17,export,normal_sale,159,Client_2,8.04,136.68,52,12,4,False,142,0
2024-12-23,Tomate,-10,export,normal_sale,214,Client_14,3.19,31.9,52,12,4,False,167,0
2024-12-24,Banane,50,import,preventive,190,Fournisseur_1,1.51,75.5,52,12,4,False,240,3
2024-12-24,Banane,-22,export,normal_sale,240,Client_4,2.05,45.1,52,12,4,False,218,2
2024-12-24,Lait,-37,export,normal_sale,275,Client_5,1.37,50.69,52,12,4,False,238,0
2024-12-24,Letchi,-6,export,normal_sale,142,Client_6,8.3,49.8,52,12,4,False,136,4
2024-12-24,Tomate,-4,adjustment,perishable_loss,200,Internal,0.0,0.0,52,12,4,False,163,3
2024-12-24,Tomate,-13,export,normal_sale,200,Client_3,3.13,40.69,52,12,4,False,150,2
2024-12-25,Banane,-43,export,normal_sale,218,Client_8,2.24,96.32,52,12,4,False,175,3
2024-12-25,Lait,-103,adjustment,perishable_loss,135,Internal,0.0,0.0,52,12,4,False,135,0
2024-12-25,Lait,192,import,restock,135,Fournisseur_3,1.02,195.84,52,12,4,False,327,1
2024-12-25,Lait,-39,export,normal_sale,327,Client_9,1.23,47.97,52,12,4,False,288,2
2024-12-25,Letchi,-19,export,normal_sale,136,Client_10,8.42,159.98,52,12,4,False,117,2
2024-12-25,Tomate,-37,adjustment,perishable_loss,150,Internal,0.0,0.0,52,12,4,False,113,2
2024-12-25,Tomate,50,import,preventive,150,Fournisseur_2,2.26,113.0,52,12,4,False,163,6
2024-12-25,Tomate,-20,export,normal_sale,200,Client_7,2.83,56.6,52,12,4,False,143,6
2024-12-26,Banane,50,import,preventive,175,Fournisseur_4,1.68,84.0,52,12,4,False,225,3
2024-12-26,Banane,-17,export,normal_sale,225,Client_12,2.15,36.55,52,12,4,False,208,0
2024-12-26,Lait,-46,adjustment,perishable_loss,242,Internal,0.0,0.0,52,12,4,False,242,1
2024-12-26,Lait,-41,export,normal_sale,242,Client_13,1.25,51.25,52,12,4,False,201,0
2024-12-26,Letchi,-20,export,normal_sale,117,Client_14,8.43,168.6,52,12,4,False,97,0
2024-12-26,Tomate,-30,adjustment,perishable_loss,150,Internal,0.0,0.0,52,12,4,False,113,1
2024-12-26,Tomate,-17,export,normal_sale,150,Client_11,3.07,52.19,52,12,4,False,96,1
2024-12-27,Banane,-32,export,normal_sale,208,Client_1,2.33,74.56,52,12,4,False,176,0
2024-12-27,Lait,-40,export,normal_sale,201,Client_2,1.27,50.8,52,12,4,False,161,1
2024-12-27,Letchi,-18,export,normal_sale,97,Client_3,8.01,144.18,52,12,4,False,79,1
2024-12-27,Tomate,-33,adjustment,perishable_loss,100,Internal,0.0,0.0,52,12,4,False,63,5
2024-12-27,Tomate,-12,export,normal_sale,100,Client_15,2.69,32.28,52,12,4,False,51,1
2024-12-28,Banane,-23,export,normal_sale,176,Client_5,2.24,51.52,52,12,4,True,153,0
2024-12-28,Lait,-30,export,normal_sale,161,Client_6,1.53,45.9,52,12,4,True,131,2
2024-12-28,Letchi,-14,export,normal_sale,79,Client_7,10.18,142.52,52,12,4,True,65,5
2024-12-28,Tomate,-6,export,normal_sale,88,Client_4,2.91,17.46,52,12,4,True,45,3
2024-12-29,Banane,-53,adjustment,perishable_loss,100,Internal,0.0,0.0,52,12,4,True,100,3
2024-12-29,Banane,-27,export,normal_sale,100,Client_9,2.2,59.4,52,12,4,True,73,1
2024-12-29,Lait,154,import,restock,131,Fournisseur_1,1.0,154.0,52,12,4,True,285,2
2024-12-29,Lait,-38,export,normal_sale,285,Client_10,1.5,57.0,52,12,4,True,247,2
2024-12-29,Letchi,96,import,preventive,65,Fournisseur_2,7.09,680.64,52,12,4,True,161,5
2024-12-29,Letchi,-18,export,normal_sale,161,Client_11,9.08,163.44,52,12,4,True,143,4
2024-12-29,Tomate,50,import,preventive,82,Fournisseur_5,2.38,119.0,52,12,4,True,95,7
2024-12-29,Tomate,-9,export,normal_sale,132,Client_8,2.51,22.59,52,12,4,True,86,4
2024-12-30,Banane,218,import,restock,73,Fournisseur_3,1.45,316.1,1,12,4,False,291,0
2024-12-30,Banane,-38,export,normal_sale,291,Client_13,2.29,87.02,1,12,4,False,253,0
2024-12-30,Lait,-93,adjustment,perishable_loss,154,Internal,0.0,0.0,1,12,4,False,154,0
2024-12-30,Lait,-35,export,normal_sale,154,Client_14,1.34,46.9,1,12,4,False,119,2
2024-12-30,Tomate,-13,export,normal_sale,123,Client_12,3.06,39.78,1,12,4,False,73,1
2024-12-31,Banane,-25,export,normal_sale,253,Client_1,2.3,57.5,1,12,4,False,228,0
2024-12-31,Lait,182,import,restock,119,Fournisseur_4,0.98,178.36,1,12,4,False,301,1
2024-12-31,Lait,-32,export,normal_sale,301,Client_2,1.33,42.56,1,12,4,False,269,2
2024-12-31,Letchi,-11,export,normal_sale,143,Client_3,9.08,99.88,1,12,4,False,132,5
2024-12-31,Tomate,-11,export,normal_sale,110,Client_15,2.72,29.92,1,12,4,False,62,1
2025-01-01,Banane,75,import,preventive,228,Fournisseur_5,1.44,108.0,1,1,1,False,303,3
2025-01-01,Banane,-42,export,normal_sale,303,Client_5,2.32,97.44,1,1,1,False,261,2
2025-01-01,Banane,-34,adjustment,inventory_correction,261,Internal,1.8,61.2,1,1,1,False,227,1
2025-01-01,Lait,-29,export,normal_sale,269,Client_6,1.29,37.41,1,1,1,False,240,2
2025-01-01,Lait,13,adjustment,inventory_correction,240,Internal,1.2,15.6,1,1,1,False,253,2
2025-01-01,Letchi,-36,adjustment,perishable_loss,96,Internal,0.0,0.0,1,1,1,False,96,5
2025-01-01,Letchi,50,import,preventive,96,Fournisseur_1,7.27,363.5,1,1,1,False,146,2
2025-01-01,Tomate,-10,export,normal_sale,99,Client_4,2.55,25.5,1,1,1,False,52,2
2025-01-01,Tomate,49,adjustment,inventory_correction,89,Internal,2.5,122.5,1,1,1,False,101,1
2025-01-02,Banane,-18,export,normal_sale,227,Client_8,2.31,41.58,1,1,1,False,209,3
2025-01-02,Lait,-39,export,normal_sale,253,Client_9,1.24,48.36,1,1,1,False,214,2
2025-01-02,Tomate,-9,export,normal_sale,138,Client_7,2.7,24.3,1,1,1,False,92,0
2025-01-03,Banane,176,import,preventive,209,Fournisseur_3,1.8,316.8,1,1,1,False,385,3
2025-01-03,Banane,-56,export,normal_sale,385,Client_11,2.23,124.88,1,1,1,False,329,2
2025-01-03,Lait,-19,adjustment,perishable_loss,195,Internal,0.0,0.0,1,1,1,False,195,2
2025-01-03,Lait,-39,export,normal_sale,195,Client_12,1.4,54.6,1,1,1,False,156,2
2025-01-03,Tomate,50,import,preventive,129,Fournisseur_2,2.47,123.5,1,1,1,False,142,0
2025-01-03,Tomate,-11,export,normal_sale,179,Client_10,3.15,34.65,1,1,1,False,131,2
2025-01-04,Banane,-30,export,normal_sale,329,Client_14,1.99,59.7,1,1,1,True,299,0
2025-01-04,Lait,-40,export,normal_sale,156,Client_15,1.3,52.0,1,1,1,True,116,1
2025-01-04,Tomate,-13,export,normal_sale,168,Client_13,2.72,35.36,1,1,1,True,118,0
2025-01-05,Banane,50,import,preventive,299,Fournisseur_4,1.49,74.5,1,1,1,True,349,2
2025-01-05,Banane,-21,export,normal_sale,349,Client_2,1.88,39.48,1,1,1,True,328,2
2025-01-05,Lait,-103,adjustment,perishable_loss,13,Internal,0.0,0.0,1,1,1,True,13,1
2025-01-05,Lait,380,import,restock,13,Fournisseur_5,1.17,444.6,1,1,1,True,393,1
2025-01-05,Lait,-34,export,normal_sale,393,Client_3,1.36,46.24,1,1,1,True,359,1
2025-01-05,Tomate,-7,export,normal_sale,155,Client_1,3.08,21.56,1,1,1,True,111,3
2025-01-06,Banane,-27,adjustment,perishable_loss,301,Internal,0.0,0.0,2,1,1,False,301,1
2025-01-06,Banane,-27,export,normal_sale,301,Client_5,1.89,51.03,2,1,1,False,274,0
2025-01-06,Lait,-35,export,normal_sale,359,Client_6,1.45,50.75,2,1,1,False,324,0
2025-01-06,Tomate,50,import,preventive,148,Fournisseur_1,2.44,122.0,2,1,1,False,161,3
2025-01-06,Tomate,-10,export,normal_sale,198,Client_4,2.96,29.6,2,1,1,False,151,1
2025-01-07,Banane,50,import,preventive,274,Fournisseur_2,1.55,77.5,2,1,1,False,324,2
2025-01-07,Banane,-29,export,normal_sale,324,Client_8,1.92,55.68,2,1,1,False,295,3
2025-01-07,Lait,50,import,preventive,324,Fournisseur_3,0.97,48.5,2,1,1,False,374,1
2025-01-07,Lait,-47,export,normal_sale,374,Client_9,1.45,68.15,2,1,1,False,327,0
2025-01-07,Tomate,-2,export,normal_sale,188,Client_7,2.62,5.24,2,1,1,False,149,4
2025-01-08,Banane,-19,adjustment,perishable_loss,276,Internal,0.0,0.0,2,1,1,False,276,3
2025-01-08,Banane,-20,export,normal_sale,276,Client_11,2.24,44.8,2,1,1,False,256,0
2025-01-08,Lait,50,import,preventive,327,Fournisseur_4,1.2,60.0,2,1,1,False,377,0
2025-01-08,Lait,-31,export,normal_sale,377,Client_12,1.42,44.02,2,1,1,False,346,1
2025-01-08,Letchi,-96,adjustment,perishable_loss,50,Internal,0.0,0.0,2,1,1,False,50,2
2025-01-08,Tomate,-9,export,normal_sale,186,Client_10,3.05,27.45,2,1,1,False,140,6
2025-01-09,Banane,-25,export,normal_sale,256,Client_14,1.93,48.25,2,1,1,False,231,0
2025-01-09,Lait,-33,export,normal_sale,346,Client_15,1.51,49.83,2,1,1,False,313,2
2025-01-09,Tomate,-12,export,normal_sale,177,Client_13,3.02,36.24,2,1,1,False,128,2
2025-01-10,Banane,-131,adjustment,perishable_loss,100,Internal,0.0,0.0,2,1,1,False,100,2
2025-01-10,Banane,-37,export,normal_sale,100,Client_2,2.21,81.77,2,1,1,False,63,0
2025-01-10,Lait,-213,adjustment,perishable_loss,100,Internal,0.0,0.0,2,1,1,False,100,2
2025-01-10,Lait,241,import,restock,100,Fournisseur_5,1.05,253.05,2,1,1,False,341,1
2025-01-10,Lait,-51,export,normal_sale,341,Client_3,1.45,73.95,2,1,1,False,290,1
2025-01-10,Letchi,50,import,preventive,50,Fournisseur_1,8.0,400.0,2,1,1,False,100,2
2025-01-10,Tomate,-6,export,normal_sale,165,Client_1,2.86,17.16,2,1,1,False,122,2
2025-01-11,Banane,224,import,restock,63,Fournisseur_2,1.57,351.68,2,1,1,True,287,3
2025-01-11,Banane,-33,export,normal_sale,287,Client_5,2.0,66.0,2,1,1,True,254,2
2025-01-11,Lait,-39,export,normal_sale,290,Client_6,1.48,57.72,2,1,1,True,251,0
2025-01-11,Letchi,-50,adjustment,perishable_loss,50,Internal,0.0,0.0,2,1,1,True,50,3
2025-01-11,Tomate,-9,export,normal_sale,159,Client_4,3.06,27.54,2,1,1,True,113,3
2025-01-12,Banane,-39,export,normal_sale,254,Client_8,2.23,86.97,2,1,1,True,215,3
2025-01-12,Lait,-38,export,normal_sale,251,Client_9,1.46,55.48,2,1,1,True,213,1
2025-01-12,Tomate,-1,adjustment,perishable_loss,149,Internal,0.0,0.0,2,1,1,True,112,3
2025-01-12,Tomate,-5,export,normal_sale,149,Client_7,2.72,13.6,2,1,1,True,107,3
2025-01-13,Banane,50,import,preventive,215,Fournisseur_4,1.6,80.0,3,1,1,False,265,2
2025-01-13,Banane,-25,export,normal_sale,265,Client_11,2.09,52.25,3,1,1,False,240,0
2025-01-13,Lait,-34,export,normal_sale,213,Client_12,1.24,42.16,3,1,1,False,179,1
2025-01-13,Letchi,50,import,preventive,50,Fournisseur_5,7.88,394.0,3,1,1,False,100,5
2025-01-13,Tomate,50,import,preventive,144,Fournisseur_3,2.13,106.5,3,1,1,False,157,4
2025-01-13,Tomate,-9,export,normal_sale,194,Client_10,3.11,27.99,3,1,1,False,148,6
2025-01-14,Banane,-23,export,normal_sale,240,Client_14,2.06,47.38,3,1,1,False,217,2
2025-01-14,Lait,203,import,preventive,179,Fournisseur_1,1.03,209.09,3,1,1,False,382,1
2025-01-14,Lait,-37,export,normal_sale,382,Client_15,1.54,56.98,3,1,1,False,345,0
2025-01-14,Tomate,-8,export,normal_sale,185,Client_13,3.08,24.64,3,1,1,False,140,6
2025-01-15,Banane,-35,export,normal_sale,217,Client_2,2.26,79.1,3,1,1,False,182,0
2025-01-15,Lait,-142,adjustment,perishable_loss,203,Internal,0.0,0.0,3,1,1,False,203,2
2025-01-15,Lait,186,import,preventive,203,Fournisseur_2,1.13,210.18,3,1,1,False,389,1
2025-01-15,Lait,-46,export,normal_sale,389,Client_3,1.37,63.02,3,1,1,False,343,1
2025-01-15,Tomate,-27,adjustment,perishable_loss,150,Internal,0.0,0.0,3,1,1,False,113,3
2025-01-15,Tomate,-13,export,normal_sale,150,Client_1,2.67,34.71,3,1,1,False,100,6
2025-01-16,Banane,50,import,preventive,182,Fournisseur_3,1.64,82.0,3,1,1,False,232,3
2025-01-16,Banane,-23,export,normal_sale,232,Client_5,2.24,51.52,3,1,1,False,209,2
2025-01-16,Lait,-32,export,normal_sale,343,Client_6,1.46,46.72,3,1,1,False,311,2
2025-01-16,Tomate,-12,export,normal_sale,137,Client_4,2.71,32.52,3,1,1,False,88,5
2025-01-17,Banane,-26,export,normal_sale,209,Client_8,2.07,53.82,3,1,1,False,183,3
2025-01-17,Lait,-38,export,normal_sale,311,Client_9,1.32,50.16,3,1,1,False,273,2
2025-01-17,Tomate,-25,adjustment,perishable_loss,100,Internal,0.0,0.0,3,1,1,False,63,5
2025-01-17,Tomate,50,import,preventive,100,Fournisseur_4,2.06,103.0,3,1,1,False,113,2
2025-01-17,Tomate,-16,export,normal_sale,150,Client_7,2.6,41.6,3,1,1,False,97,3
2025-01-18,Banane,-83,adjustment,perishable_loss,100,Internal,0.0,0.0,3,1,1,True,100,0
2025-01-18,Banane,162,import,preventive,100,Fournisseur_5,1.51,244.62,3,1,1,True,262,1
2025-01-18,Banane,-34,export,normal_sale,262,Client_11,2.05,69.7,3,1,1,True,228,3
2025-01-18,Lait,-41,export,normal_sale,273,Client_12,1.36,55.76,3,1,1,True,232,1
2025-01-18,Tomate,-18,export,normal_sale,134,Client_10,2.59,46.62,3,1,1,True,79,2
2025-01-19,Banane,-19,export,normal_sale,228,Client_14,2.04,38.76,3,1,1,True,209,1
2025-01-19,Lait,-46,adjustment,perishable_loss,186,Internal,0.0,0.0,3,1,1,True,186,1
2025-01-19,Lait,125,import,preventive,186,Fournisseur_1,1.04,130.0,3,1,1,True,311,0
2025-01-19,Lait,-38,export,normal_sale,311,Client_15,1.42,53.96,3,1,1,True,273,1
2025-01-19,Letchi,50,import,preventive,100,Fournisseur_2,7.34,367.0,3,1,1,True,150,2
2025-01-19,Tomate,-19,export,normal_sale,116,Client_13,3.1,58.9,3,1,1,True,60,6
2025-01-20,Banane,-18,export,normal_sale,209,Client_2,1.98,35.64,4,1,1,False,191,3
2025-01-20,Lait,-148,adjustment,perishable_loss,125,Internal,0.0,0.0,4,1,1,False,125,0
2025-01-20,Lait,230,import,restock,125,Fournisseur_3,0.98,225.4,4,1,1,False,355,0
2025-01-20,Lait,-32,export,normal_sale,355,Client_3,1.29,41.28,4,1,1,False,323,1
2025-01-20,Letchi,-50,adjustment,perishable_loss,100,Internal,0.0,0.0,4,1,1,False,100,3
2025-01-20,Tomate,-8,export,normal_sale,97,Client_1,2.62,20.96,4,1,1,False,52,0
2025-01-21,Banane,50,import,preventive,191,Fournisseur_4,1.77,88.5,4,1,1,False,241,3
2025-01-21,Banane,-23,export,normal_sale,241,Client_5,2.12,48.76,4,1,1,False,218,1
2025-01-21,Lait,50,import,preventive,323,Fournisseur_5,1.07,53.5,4,1,1,False,373,0
2025-01-21,Lait,-31,export,normal_sale,373,Client_6,1.54,47.74,4,1,1,False,342,0
2025-01-21,Tomate,-15,export,normal_sale,89,Client_4,2.56,38.4,4,1,1,False,37,0
2025-01-22,Banane,-8,export,normal_sale,218,Client_8,2.27,18.16,4,1,1,False,210,1
2025-01-22,Lait,-40,export,normal_sale,342,Client_9,1.42,56.8,4,1,1,False,302,2
2025-01-22,Letchi,50,import,preventive,100,Fournisseur_2,7.8,390.0,4,1,1,False,150,3
2025-01-22,Tomate,50,import,preventive,74,Fournisseur_1,2.28,114.0,4,1,1,False,87,2
2025-01-22,Tomate,-12,export,normal_sale,124,Client_7,2.78,33.36,4,1,1,False,75,7
2025-01-23,Banane,-26,export,normal_sale,210,Client_11,1.97,51.22,4,1,1,False,184,2
2025-01-23,Lait,-52,export,normal_sale,302,Client_12,1.4,72.8,4,1,1,False,250,1
2025-01-23,Letchi,-50,adjustment,perishable_loss,100,Internal,0.0,0.0,4,1,1,False,100,1
2025-01-23,Tomate,50,import,preventive,112,Fournisseur_3,2.44,122.0,4,1,1,False,125,5
2025-01-23,Tomate,-13,export,normal_sale,162,Client_10,2.9,37.7,4,1,1,False,112,2
2025-01-24,Banane,93,import,preventive,184,Fournisseur_4,1.48,137.64,4,1,1,False,277,0
2025-01-24,Banane,-33,export,normal_sale,277,Client_14,2.24,73.92,4,1,1,False,244,2
2025-01-24,Lait,-36,export,normal_sale,250,Client_15,1.39,50.04,4,1,1,False,214,0
2025-01-24,Tomate,-9,export,normal_sale,149,Client_13,2.56,23.04,4,1,1,False,103,0
2025-01-25,Banane,-101,adjustment,perishable_loss,143,Internal,0.0,0.0,4,1,1,True,143,1
2025-01-25,Banane,-37,export,normal_sale,143,Client_2,2.07,76.59,4,1,1,True,106,0
2025-01-25,Lait,-164,adjustment,perishable_loss,50,Internal,0.0,0.0,4,1,1,True,50,2
2025-01-25,Lait,476,import,restock,50,Fournisseur_5,1.15,547.4,4,1,1,True,526,0
2025-01-25,Lait,-44,export,normal_sale,526,Client_3,1.26,55.44,4,1,1,True,482,0
2025-01-25,Tomate,-11,export,normal_sale,140,Client_1,2.6,28.6,4,1,1,True,92,7
2025-01-26,Banane,-31,export,normal_sale,106,Client_5,1.97,61.07,4,1,1,True,75,3
2025-01-26,Lait,-6,adjustment,perishable_loss,476,Internal,0.0,0.0,4,1,1,True,476,0
2025-01-26,Lait,-30,export,normal_sale,476,Client_6,1.2,36.0,4,1,1,True,446,2
2025-01-26,Tomate,-13,export,normal_sale,129,Client_4,3.15,40.95,4,1,1,True,79,0
2025-01-27,Banane,135,import,restock,75,Fournisseur_1,1.76,237.6,5,1,1,False,210,0
2025-01-27,Banane,-18,export,normal_sale,210,Client_8,2.18,39.24,5,1,1,False,192,2
2025-01-27,Lait,-29,export,normal_sale,446,Client_9,1.29,37.41,5,1,1,False,417,1
2025-01-27,Tomate,-6,export,normal_sale,116,Client_7,2.61,15.66,5,1,1,False,73,6
2025-01-28,Banane,-27,export,normal_sale,192,Client_11,1.93,52.11,5,1,1,False,165,0
2025-01-28,Lait,-37,export,normal_sale,417,Client_12,1.54,56.98,5,1,1,False,380,0
2025-01-28,Tomate,-11,export,normal_sale,110,Client_10,3.12,34.32,5,1,1,False,62,2
2025-01-29,Banane,50,import,preventive,165,Fournisseur_2,1.44,72.0,5,1,1,False,215,2
2025-01-29,Banane,-26,export,normal_sale,215,Client_14,1.87,48.62,5,1,1,False,189,0
2025-01-29,Lait,-33,export,normal_sale,380,Client_15,1.29,42.57,5,1,1,False,347,1
2025-01-29,Letchi,-50,adjustment,perishable_loss,50,Internal,0.0,0.0,5,1,1,False,50,5
2025-01-29,Letchi,50,import,preventive,50,Fournisseur_3,7.04,352.0,5,1,1,False,100,0
2025-01-29,Tomate,-6,export,normal_sale,99,Client_13,2.88,17.28,5,1,1,False,56,4
2025-01-30,Banane,-23,export,normal_sale,189,Client_2,2.31,53.13,5,1,1,False,166,3
2025-01-30,Lait,-347,adjustment,perishable_loss,0,Internal,0.0,0.0,5,1,1,False,0,2
2025-01-30,Lait,375,import,restock,0,Fournisseur_5,0.99,371.25,5,1,1,False,375,1
2025-01-30,Lait,-26,export,normal_sale,375,Client_3,1.42,36.92,5,1,1,False,349,1
2025-01-30,Tomate,50,import,preventive,93,Fournisseur_4,2.17,108.5,5,1,1,False,106,1
2025-01-30,Tomate,-5,export,normal_sale,143,Client_1,3.06,15.3,5,1,1,False,101,5
2025-01-31,Banane,50,import,preventive,166,Fournisseur_1,1.52,76.0,5,1,1,False,216,2
2025-01-31,Banane,-18,export,normal_sale,216,Client_5,2.12,38.16,5,1,1,False,198,3
2025-01-31,Lait,50,import,preventive,349,Fournisseur_2,0.98,49.0,5,1,1,False,399,2
2025-01-31,Lait,-34,export,normal_sale,399,Client_6,1.45,49.3,5,1,1,False,365,2
2025-01-31,Letchi,50,import,preventive,100,Fournisseur_3,7.76,388.0,5,1,1,False,150,0
2025-01-31,Tomate,-9,export,normal_sale,138,Client_4,3.1,27.9,5,1,1,False,92,4
2025-02-01,Banane,-32,export,normal_sale,198,Client_8,1.86,59.52,5,2,1,True,166,1
2025-02-01,Lait,-38,export,normal_sale,365,Client_9,1.55,58.9,5,2,1,True,327,0
2025-02-01,Letchi,-50,adjustment,perishable_loss,100,Internal,0.0,0.0,5,2,1,True,100,3
2025-02-01,Tomate,50,import,preventive,129,Fournisseur_4,2.44,122.0,5,2,1,True,142,0
2025-02-01,Tomate,-15,export,normal_sale,179,Client_7,2.96,44.4,5,2,1,True,127,1
2025-02-02,Banane,166,import,preventive,166,Fournisseur_1,1.59,263.94,5,2,1,True,332,0
2025-02-02,Banane,-45,export,normal_sale,332,Client_11,2.15,96.75,5,2,1,True,287,2
2025-02-02,Lait,50,import,preventive,327,Fournisseur_2,0.99,49.5,5,2,1,True,377,2
2025-02-02,Lait,-38,export,normal_sale,377,Client_12,1.42,53.96,5,2,1,True,339,1
2025-02-02,Tomate,50,import,preventive,164,Fournisseur_5,2.06,103.0,5,2,1,True,177,4
2025-02-02,Tomate,-11,export,normal_sale,214,Client_10,3.2,35.2,5,2,1,True,166,4
2025-02-03,Banane,-21,adjustment,perishable_loss,266,Internal,0.0,0.0,6,2,1,False,266,2
2025-02-03,Banane,58,import,preventive,266,Fournisseur_4,1.68,97.44,6,2,1,False,324,2
2025-02-03,Banane,-40,export,normal_sale,324,Client_14,2.3,92.0,6,2,1,False,284,0
2025-02-03,Lait,-32,export,normal_sale,339,Client_15,1.39,44.48,6,2,1,False,307,1
2025-02-03,Tomate,50,import,preventive,203,Fournisseur_3,2.17,108.5,6,2,1,False,216,6
2025-02-03,Tomate,-10,export,normal_sale,253,Client_13,2.69,26.9,6,2,1,False,206,3
2025-02-04,Banane,-34,export,normal_sale,284,Client_2,2.2,74.8,6,2,1,False,250,1
2025-02-04,Lait,-207,adjustment,perishable_loss,100,Internal,0.0,0.0,6,2,1,False,100,1
2025-02-04,Lait,330,import,restock,100,Fournisseur_5,0.99,326.7,6,2,1,False,430,0
2025-02-04,Lait,-43,export,normal_sale,430,Client_3,1.44,61.92,6,2,1,False,387,2
2025-02-04,Tomate,-18,export,normal_sale,243,Client_1,3.02,54.36,6,2,1,False,188,7
2025-02-05,Banane,50,import,preventive,250,Fournisseur_1,1.62,81.0,6,2,1,False,300,1
2025-02-05,Banane,-18,export,normal_sale,300,Client_5,2.12,38.16,6,2,1,False,282,1
2025-02-05,Lait,-7,adjustment,perishable_loss,380,Internal,0.0,0.0,6,2,1,False,380,0
2025-02-05,Lait,-34,export,normal_sale,380,Client_6,1.31,44.54,6,2,1,False,346,0
2025-02-05,Tomate,-7,export,normal_sale,225,Client_4,2.73,19.11,6,2,1,False,181,2
2025-02-06,Banane,-17,export,normal_sale,282,Client_8,1.93,32.81,6,2,1,False,265,2
2025-02-06,Lait,50,import,preventive,346,Fournisseur_3,0.98,49.0,6,2,1,False,396,1
2025-02-06,Lait,-44,export,normal_sale,396,Client_9,1.41,62.04,6,2,1,False,352,1
2025-02-06,Tomate,-18,adjustment,perishable_loss,200,Internal,0.0,0.0,6,2,1,False,163,6
2025-02-06,Tomate,50,import,preventive,200,Fournisseur_2,2.24,112.0,6,2,1,False,213,1
2025-02-06,Tomate,-14,export,normal_sale,250,Client_7,3.21,44.94,6,2,1,False,199,6
2025-02-07,Banane,-33,export,normal_sale,265,Client_11,2.24,73.92,6,2,1,False,232,2
2025-02-07,Lait,-48,export,normal_sale,352,Client_12,1.48,71.04,6,2,1,False,304,1
2025-02-07,Tomate,-12,export,normal_sale,236,Client_10,3.14,37.68,6,2,1,False,187,4
2025-02-08,Banane,-39,export,normal_sale,232,Client_14,2.09,81.51,6,2,1,True,193,1
2025-02-08,Lait,-43,export,normal_sale,304,Client_15,1.35,58.05,6,2,1,True,261,2
2025-02-08,Letchi,-50,adjustment,perishable_loss,50,Internal,0.0,0.0,6,2,1,True,50,0
2025-02-08,Tomate,-6,export,normal_sale,224,Client_13,2.6,15.6,6,2,1,True,181,6
2025-02-09,Banane,-85,adjustment,perishable_loss,108,Internal,0.0,0.0,6,2,1,True,108,1
2025-02-09,Banane,-29,export,normal_sale,108,Client_2,1.92,55.68,6,2,1,True,79,2
2025-02-09,Lait,-211,adjustment,perishable_loss,50,Internal,0.0,0.0,6,2,1,True,50,2
2025-02-09,Lait,263,import,restock,50,Fournisseur_4,0.97,255.11,6,2,1,True,313,1
2025-02-09,Lait,-37,export,normal_sale,313,Client_3,1.47,54.39,6,2,1,True,276,0
2025-02-09,Tomate,-9,export,normal_sale,218,Client_1,2.72,24.48,6,2,1,True,172,0
2025-02-10,Banane,-29,adjustment,perishable_loss,50,Internal,0.0,0.0,7,2,1,False,50,2
2025-02-10,Banane,217,import,restock,50,Fournisseur_5,1.69,366.73,7,2,1,False,267,0
2025-02-10,Banane,-21,export,normal_sale,267,Client_5,1.99,41.79,7,2,1,False,246,1
2025-02-10,Lait,50,import,preventive,276,Fournisseur_1,1.01,50.5,7,2,1,False,326,0
2025-02-10,Lait,-42,export,normal_sale,326,Client_6,1.25,52.5,7,2,1,False,284,0
2025-02-10,Letchi,-50,adjustment,perishable_loss,0,Internal,0.0,0.0,7,2,1,False,0,5
2025-02-10,Tomate,-11,export,normal_sale,209,Client_4,2.7,29.7,7,2,1,False,161,5
2025-02-11,Banane,50,import,preventive,246,Fournisseur_2,1.51,75.5,7,2,1,False,296,0
2025-02-11,Banane,-35,export,normal_sale,296,Client_8,1.97,68.95,7,2,1,False,261,0
2025-02-11,Lait,161,import,preventive,284,Fournisseur_3,1.11,178.71,7,2,1,False,445,0
