date,product_name,quantity,type_movement
2020-10-26,Tomate,314,import
2020-10-26,Lait,677,import
2020-10-27,Banane,456,import
2020-10-27,Tomate,-610,export
2020-10-27,Tomate,-17,adjustment
2020-10-28,Lait,7,adjustment
2020-10-28,Tomate,390,import
2020-10-29,Banane,-436,export
2020-10-29,Banane,306,import
2020-10-31,Poivron,427,import
2020-10-31,Poivron,-471,export
2020-11-01,Poivron,504,import
2020-11-01,Banane,569,import
2020-11-02,Banane,593,import
2020-11-02,Tomate,-376,export
2020-11-03,Poivron,-488,export
2020-11-04,Letchi,510,import
2020-11-04,Tomate,-456,export
2020-11-04,Lait,26,adjustment
2020-11-04,Poivron,-27,adjustment
2020-11-05,Letchi,-603,export
2020-11-05,Banane,325,import
2020-11-06,Tomate,550,import
2020-11-07,Lait,-293,export
2020-11-08,Tomate,392,import
2020-11-08,Letchi,313,import
2020-11-08,Banane,-617,export
2020-11-08,Banane,412,import
2020-11-08,Tomate,-525,export
2020-11-09,Banane,60,adjustment
2020-11-10,Tomate,-693,export
2020-11-10,Banane,555,import
2020-11-10,Lait,-9,adjustment
2020-11-10,Poivron,355,import
2020-11-11,Tomate,37,adjustment
2020-11-11,Poivron,-679,export
2020-11-12,Poivron,262,import
2020-11-12,Lait,31,adjustment
2020-11-12,Letchi,389,import
2020-11-13,Letchi,266,import
2020-11-13,Tomate,579,import
2020-11-13,Lait,613,import
2020-11-14,Tomate,348,import
2020-11-15,Lait,218,import
2020-11-15,Letchi,642,import
2020-11-16,Lait,-602,export
2020-11-17,Lait,-564,export
2020-11-17,Poivron,-8,loss
2020-11-17,Banane,276,import
2020-11-18,Banane,-619,export
2020-11-18,Poivron,-573,export
2020-11-18,Banane,-356,export
2020-11-18,Banane,691,import
2020-11-20,Poivron,547,import
2020-11-20,Lait,428,import
2020-11-23,Banane,11,adjustment
2020-11-25,Lait,-414,export
2020-11-27,Poivron,43,adjustment
2020-11-28,Tomate,391,import
2020-11-28,Poivron,-422,export
2020-11-28,Letchi,483,import
2020-11-29,Letchi,325,import
2020-11-29,Letchi,697,import
2020-11-30,Letchi,-514,export
2020-11-30,Poivron,61,adjustment
2020-11-30,Banane,-265,export
2020-11-30,Banane,490,import
2020-12-01,Ananas,-7,loss
2020-12-02,Banane,55,adjustment
2020-12-02,Ananas,-351,export
2020-12-04,Ananas,382,import
2020-12-04,Poivron,-567,export
2020-12-04,Poivron,202,import
2020-12-04,Lait,498,import
2020-12-05,Poivron,638,import
2020-12-06,Letchi,-570,export
2020-12-07,Banane,-633,export
2020-12-08,Poivron,339,import
2020-12-09,Banane,619,import
2020-12-10,Banane,611,import
2020-12-11,Ananas,-484,export
2020-12-11,Letchi,213,import
2020-12-11,Lait,515,import
2020-12-12,Tomate,331,import
2020-12-12,Ananas,255,import
2020-12-13,Poivron,-262,export
2020-12-14,Ananas,-596,export
2020-12-14,Banane,633,import
2020-12-14,Lait,493,import
2020-12-15,Poivron,-10,adjustment
2020-12-16,Poivron,531,import
2020-12-18,Poivron,-626,export
2020-12-19,Ananas,-632,export
2020-12-20,Lait,-341,export
2020-12-21,Letchi,306,import
2020-12-22,Poivron,-499,export
2020-12-23,Lait,386,import
2020-12-23,Banane,561,import
2020-12-23,Poivron,-385,export
2020-12-23,Ananas,34,adjustment
2020-12-24,Banane,33,adjustment
2020-12-24,Banane,440,import
2020-12-25,Banane,225,import
2020-12-25,Tomate,477,import
2020-12-26,Lait,-497,export
2020-12-26,Banane,487,import
2020-12-26,Lait,328,import
2020-12-26,Ananas,-391,export
2020-12-27,Tomate,327,import
2020-12-28,Banane,-434,export
2020-12-28,Banane,253,import
2020-12-28,Poivron,-674,export
2020-12-29,Tomate,660,import
2020-12-29,Letchi,-474,export
2020-12-29,Banane,1,adjustment
2020-12-30,Letchi,448,import
2020-12-30,Poivron,263,import
2020-12-31,Letchi,521,import
2020-12-31,Tomate,-646,export
2020-12-31,Poivron,547,import
2021-01-01,Ananas,229,import
2021-01-02,Lait,-400,export
2021-01-02,Poivron,365,import
2021-01-02,Tomate,622,import
2021-01-02,Poivron,423,import
2021-01-02,Ananas,482,import
2021-01-02,Banane,678,import
2021-01-02,Ananas,504,import
2021-01-03,Lait,365,import
2021-01-04,Ananas,558,import
2021-01-05,Lait,-554,export
2021-01-06,Tomate,689,import
2021-01-06,Tomate,400,import
2021-01-08,Lait,472,import
2021-01-10,Tomate,-630,export
2021-01-10,Poivron,-263,export
2021-01-10,Lait,463,import
2021-01-12,Tomate,286,import
2021-01-12,Lait,285,import
2021-01-14,Poivron,-682,export
2021-01-15,Ananas,567,import
2021-01-16,Poivron,-27,loss
2021-01-16,Banane,633,import
2021-01-17,Tomate,323,import
2021-01-17,Ananas,341,import
2021-01-19,Ananas,-486,export
2021-01-19,Ananas,-491,export
2021-01-21,Banane,-529,export
2021-01-22,Lait,600,import
2021-01-23,Ananas,66,adjustment
2021-01-23,Poivron,458,import
2021-01-24,Tomate,275,import
2021-01-24,Poivron,333,import
2021-01-24,Lait,609,import
2021-01-25,Ananas,-3,loss
2021-01-26,Ananas,475,import
2021-01-26,Poivron,538,import
2021-01-26,Lait,497,import
2021-01-27,Ananas,-622,export
2021-01-28,Poivron,-540,export
2021-01-28,Ananas,528,import
2021-01-30,Lait,-480,export
2021-01-30,Poivron,675,import
2021-01-30,Ananas,-312,export
2021-01-31,Lait,-22,adjustment
2021-02-01,Banane,215,import
2021-02-01,Lait,626,import
2021-02-01,Lait,640,import
2021-02-03,Poivron,-628,export
2021-02-04,Ananas,-588,export
2021-02-04,Ananas,-218,export
2021-02-04,Banane,639,import
2021-02-05,Courgette,49,adjustment
2021-02-05,Courgette,6,adjustment
2021-02-05,Lait,-252,export
2021-02-05,Poivron,-26,loss
2021-02-06,Banane,-418,export
2021-02-06,Tomate,251,import
2021-02-07,Banane,-557,export
2021-02-07,Tomate,-4,loss
2021-02-08,Tomate,563,import
2021-02-08,Tomate,652,import
2021-02-08,Tomate,421,import
2021-02-09,Lait,-237,export
2021-02-09,Lait,-394,export
2021-02-09,Courgette,449,import
2021-02-09,Ananas,434,import
2021-02-09,Ananas,-254,export
2021-02-11,Lait,201,import
2021-02-11,Banane,401,import
2021-02-12,Courgette,482,import
2021-02-12,Courgette,437,import
2021-02-12,Poivron,-307,export
2021-02-13,Banane,-512,export
2021-02-13,Courgette,566,import
2021-02-13,Tomate,-251,export
2021-02-13,Ananas,577,import
2021-02-14,Banane,-556,export
2021-02-14,Banane,-392,export
2021-02-15,Lait,-19,loss
2021-02-15,Lait,344,import
2021-02-15,Banane,424,import
2021-02-16,Courgette,527,import
2021-02-16,Courgette,398,import
2021-02-18,Poivron,619,import
2021-02-18,Poivron,-352,export
2021-02-18,Courgette,-476,export
2021-02-19,Courgette,-568,export
2021-02-19,Ananas,-425,export
2021-02-20,Tomate,673,import
2021-02-20,Lait,7,adjustment
2021-02-20,Lait,602,import
2021-02-21,Banane,-2,loss
2021-02-22,Ananas,232,import
2021-02-23,Tomate,-472,export
2021-02-23,Poivron,-582,export
2021-02-23,Banane,29,adjustment
2021-02-23,Tomate,294,import
2021-02-24,Poivron,405,import
2021-02-24,Lait,-691,export
2021-02-27,Tomate,396,import
2021-02-27,Lait,18,adjustment
2021-02-27,Tomate,279,import
2021-02-28,Banane,353,import
2021-02-28,Banane,521,import
2021-03-01,Banane,-448,export
2021-03-01,Lait,-683,export
2021-03-01,Pomme,692,import
2021-03-01,Courgette,677,import
2021-03-02,Banane,459,import
2021-03-03,Lait,-555,export
2021-03-05,Lait,506,import
2021-03-06,Pomme,-441,export
2021-03-07,Lait,450,import
2021-03-08,Courgette,-688,export
2021-03-12,Courgette,475,import
2021-03-13,Banane,282,import
2021-03-13,Lait,-354,export
2021-03-16,Banane,-426,export
2021-03-19,Banane,471,import
2021-03-20,Courgette,559,import
2021-03-20,Lait,272,import
2021-03-20,Pomme,-28,loss
2021-03-20,Pomme,-579,export
2021-03-21,Lait,-4,adjustment
2021-03-21,Courgette,547,import
2021-03-21,Lait,432,import
2021-03-21,Lait,309,import
2021-03-22,Courgette,-489,export
2021-03-22,Banane,-489,export
2021-03-23,Courgette,-601,export
2021-03-25,Banane,428,import
2021-03-25,Lait,608,import
2021-03-27,Lait,454,import
2021-03-28,Courgette,-593,export
2021-03-28,Lait,320,import
2021-03-28,Lait,-1,loss
2021-03-29,Pomme,-242,export
2021-03-29,Lait,-579,export
2021-03-29,Pomme,-282,export
2021-03-30,Banane,-420,export
2021-03-30,Banane,-26,loss
2021-03-31,Lait,350,import
2021-03-31,Banane,-271,export
2021-04-01,Banane,460,import
2021-04-02,Courgette,275,import
2021-04-03,Banane,-239,export
2021-04-03,Pomme,540,import
2021-04-03,Lait,340,import
2021-04-04,Courgette,678,import
2021-04-04,Lait,672,import
2021-04-04,Pomme,276,import
2021-04-05,Courgette,610,import
2021-04-05,Banane,-431,export
2021-04-06,Courgette,-416,export
2021-04-07,Courgette,322,import
2021-04-07,Lait,415,import
2021-04-09,Banane,302,import
2021-04-11,Pomme,347,import
2021-04-12,Lait,621,import
2021-04-12,Pomme,479,import
2021-04-13,Lait,326,import
2021-04-15,Lait,643,import
2021-04-17,Pomme,638,import
2021-04-18,Lait,635,import
2021-04-18,Banane,566,import
2021-04-19,Lait,533,import
2021-04-19,Courgette,-353,export
2021-04-20,Lait,441,import
2021-04-21,Pomme,495,import
2021-04-22,Banane,242,import
2021-04-22,Lait,682,import
2021-04-24,Pomme,421,import
2021-04-25,Pomme,690,import
2021-04-28,Courgette,37,adjustment
2021-04-28,Courgette,533,import
2021-04-28,Pomme,-295,export
2021-04-29,Lait,341,import
2021-04-29,Lait,-576,export
2021-04-30,Banane,-514,export
2021-05-02,Carotte,-251,export
2021-05-03,Banane,-16,loss
2021-05-04,Banane,-344,export
2021-05-04,Lait,-528,export
2021-05-05,Carotte,582,import
2021-05-06,Banane,616,import
2021-05-06,Courgette,327,import
2021-05-06,Pomme,-8,loss
2021-05-07,Courgette,637,import
2021-05-07,Courgette,503,import
2021-05-08,Pomme,404,import
2021-05-10,Banane,359,import
2021-05-10,Pomme,259,import
2021-05-10,Pomme,414,import
2021-05-10,Carotte,581,import
2021-05-10,Banane,-279,export
2021-05-11,Lait,513,import
2021-05-12,Banane,-577,export
2021-05-12,Carotte,227,import
2021-05-12,Banane,311,import
2021-05-13,Carotte,-277,export
2021-05-13,Courgette,41,adjustment
2021-05-15,Courgette,363,import
2021-05-17,Courgette,-252,export
2021-05-17,Lait,-2,adjustment
2021-05-18,Lait,-697,export
2021-05-19,Courgette,517,import
2021-05-20,Banane,-556,export
2021-05-20,Pomme,-317,export
2021-05-20,Lait,522,import
2021-05-21,Lait,246,import
2021-05-23,Banane,644,import
2021-05-23,Carotte,298,import
2021-05-24,Lait,-257,export
2021-05-24,Pomme,-496,export
2021-05-24,Courgette,578,import
2021-05-24,Lait,-261,export
2021-05-25,Courgette,234,import
2021-05-26,Pomme,-397,export
2021-05-28,Pomme,246,import
2021-05-30,Carotte,-19,adjustment
2021-05-31,Courgette,-24,adjustment
2021-06-02,Lait,462,import
2021-06-06,Carotte,-282,export
2021-06-08,Pomme,-343,export
2021-06-08,Carotte,298,import
2021-06-09,Pomme,39,adjustment
2021-06-10,Carotte,346,import
2021-06-11,Pomme,-227,export
2021-06-11,Lait,16,adjustment
2021-06-11,Pomme,-479,export
2021-06-12,Lait,-369,export
2021-06-12,Lait,-10,loss
2021-06-13,Pomme,-244,export
2021-06-13,Lait,-533,export
2021-06-14,Lait,-343,export
2021-06-14,Pomme,670,import
2021-06-16,Pomme,571,import
2021-06-16,Pomme,-330,export
2021-06-17,Banane,214,import
2021-06-19,Carotte,494,import
2021-06-19,Carotte,529,import
2021-06-19,Lait,600,import
2021-06-22,Banane,-598,export
2021-06-22,Carotte,388,import
2021-06-23,Pomme,418,import
2021-06-24,Lait,-409,export
2021-06-24,Lait,237,import
2021-06-24,Pomme,-238,export
2021-06-27,Pomme,-601,export
2021-06-29,Carotte,547,import
2021-06-30,Carotte,-692,export
2021-07-01,Carotte,619,import
2021-07-02,Carotte,671,import
2021-07-02,Lait,492,import
2021-07-02,Carotte,687,import
2021-07-02,Carotte,411,import
2021-07-03,Banane,63,adjustment
2021-07-04,Lait,258,import
2021-07-05,Banane,389,import
2021-07-05,Banane,-497,export
2021-07-06,Lait,266,import
2021-07-07,Lait,280,import
2021-07-07,Banane,-537,export
2021-07-07,Lait,-428,export
2021-07-07,Banane,359,import
2021-07-08,Lait,-693,export
2021-07-09,Banane,-631,export
2021-07-09,Lait,403,import
2021-07-09,Lait,-304,export
2021-07-09,Banane,-581,export
2021-07-10,Carotte,-528,export
2021-07-12,Lait,-591,export
2021-07-13,Banane,43,adjustment
2021-07-13,Banane,-297,export
2021-07-13,Banane,-496,export
2021-07-15,Lait,61,adjustment
2021-07-15,Lait,-577,export
2021-07-17,Lait,646,import
2021-07-18,Carotte,698,import
2021-07-18,Banane,351,import
2021-07-19,Carotte,503,import
2021-07-21,Lait,-408,export
2021-07-21,Lait,495,import
2021-07-22,Carotte,-291,export
2021-07-24,Carotte,285,import
2021-07-24,Lait,-648,export
2021-07-25,Lait,523,import
2021-07-26,Lait,448,import
2021-07-29,Lait,367,import
2021-07-31,Banane,479,import
2021-08-04,Banane,487,import
2021-08-04,Carotte,444,import
2021-08-05,Carotte,635,import
2021-08-05,Banane,547,import
2021-08-05,Carotte,465,import
2021-08-05,Carotte,-438,export
2021-08-05,Lait,677,import
2021-08-06,Banane,422,import
2021-08-06,Lait,695,import
2021-08-06,Banane,-474,export
2021-08-08,Lait,678,import
2021-08-10,Banane,-395,export
2021-08-11,Lait,249,import
2021-08-12,Banane,-3,loss
2021-08-14,Lait,-20,loss
2021-08-17,Banane,544,import
2021-08-19,Carotte,-352,export
2021-08-21,Banane,603,import
2021-08-22,Banane,645,import
2021-08-23,Banane,20,adjustment
2021-08-23,Carotte,-506,export
2021-08-23,Carotte,623,import
2021-08-24,Banane,554,import
2021-08-24,Carotte,-317,export
2021-08-24,Banane,-358,export
2021-08-25,Banane,45,adjustment
2021-08-28,Banane,-13,adjustment
2021-08-28,Lait,-643,export
2021-08-29,Carotte,325,import
2021-08-30,Carotte,244,import
2021-08-30,Banane,393,import
2021-08-31,Banane,312,import
2021-09-01,Carotte,481,import
2021-09-02,Lait,354,import
2021-09-03,Carotte,567,import
2021-09-04,Banane,370,import
2021-09-05,Carotte,518,import
2021-09-06,Carotte,487,import
2021-09-08,Carotte,-653,export
2021-09-09,Lait,-266,export
2021-09-09,Carotte,-512,export
2021-09-10,Tomate,-20,adjustment
2021-09-11,Carotte,410,import
2021-09-11,Carotte,217,import
2021-09-13,Banane,424,import
2021-09-14,Carotte,495,import
2021-09-15,Banane,700,import
2021-09-17,Lait,603,import
2021-09-17,Banane,-8,loss
2021-09-18,Carotte,322,import
2021-09-18,Carotte,-274,export
2021-09-19,Carotte,416,import
2021-09-19,Lait,407,import
2021-09-20,Tomate,-609,export
2021-09-20,Lait,663,import
2021-09-21,Carotte,-12,loss
2021-09-22,Banane,-247,export
2021-09-22,Banane,47,adjustment
2021-09-23,Banane,375,import
2021-09-24,Lait,428,import
2021-09-24,Tomate,-208,export
2021-09-25,Carotte,455,import
2021-09-25,Lait,-697,export
2021-09-26,Banane,684,import
2021-09-28,Tomate,397,import
2021-09-28,Banane,495,import
2021-09-28,Carotte,-6,loss
2021-09-28,Tomate,679,import
2021-10-01,Tomate,394,import
2021-10-02,Lait,358,import
2021-10-02,Banane,305,import
2021-10-02,Poivron,376,import
2021-10-03,Tomate,404,import
2021-10-04,Lait,574,import
2021-10-05,Poivron,372,import
2021-10-05,Poivron,-411,export
2021-10-06,Lait,601,import
2021-10-06,Tomate,355,import
2021-10-07,Poivron,-428,export
2021-10-07,Tomate,423,import
2021-10-09,Tomate,-374,export
2021-10-12,Lait,-13,adjustment
2021-10-13,Lait,339,import
2021-10-15,Banane,-539,export
2021-10-15,Lait,487,import
2021-10-15,Banane,383,import
2021-10-16,Poivron,-466,export
2021-10-18,Banane,-674,export
2021-10-18,Lait,208,import
2021-10-20,Poivron,-452,export
2021-10-21,Poivron,554,import
2021-10-24,Poivron,225,import
2021-10-26,Lait,439,import
2021-10-26,Lait,651,import
2021-10-26,Poivron,-495,export
2021-10-28,Banane,-484,export
2021-10-28,Lait,-528,export
2021-10-29,Banane,-667,export
2021-10-31,Poivron,541,import
2021-11-01,Lait,556,import
2021-11-01,Poivron,593,import
2021-11-02,Poivron,-672,export
2021-11-02,Tomate,506,import
2021-11-05,Lait,549,import
2021-11-05,Tomate,-379,export
2021-11-05,Letchi,0,adjustment
2021-11-06,Lait,598,import
2021-11-07,Banane,-15,loss
2021-11-07,Tomate,-564,export
2021-11-08,Lait,-699,export
2021-11-09,Tomate,535,import
2021-11-09,Tomate,389,import
2021-11-10,Lait,493,import
2021-11-13,Lait,-16,adjustment
2021-11-14,Poivron,516,import
2021-11-14,Banane,337,import
2021-11-15,Tomate,-18,loss
2021-11-17,Letchi,438,import
2021-11-17,Tomate,-515,export
2021-11-18,Letchi,406,import
2021-11-18,Tomate,-217,export
2021-11-20,Letchi,213,import
2021-11-20,Lait,-689,export
2021-11-21,Lait,344,import
2021-11-23,Lait,-484,export
2021-11-23,Lait,391,import
2021-11-23,Lait,-219,export
2021-11-24,Lait,-23,loss
2021-11-24,Tomate,508,import
2021-11-27,Poivron,-667,export
2021-11-28,Banane,-449,export
2021-11-28,Letchi,-493,export
2021-11-28,Poivron,590,import
2021-11-29,Banane,-670,export
2021-11-30,Tomate,-353,export
2021-11-30,Letchi,-518,export
2021-11-30,Tomate,-317,export
2021-12-01,Letchi,-425,export
2021-12-01,Lait,520,import
2021-12-02,Banane,-30,adjustment
2021-12-02,Lait,451,import
2021-12-03,Ananas,657,import
2021-12-03,Poivron,-305,export
2021-12-05,Poivron,548,import
2021-12-06,Poivron,-206,export
2021-12-07,Letchi,-385,export
2021-12-07,Ananas,276,import
2021-12-07,Banane,358,import
2021-12-08,Lait,249,import
2021-12-08,Banane,-354,export
2021-12-08,Tomate,264,import
2021-12-09,Letchi,-470,export
2021-12-11,Tomate,-312,export
2021-12-11,Lait,539,import
2021-12-11,Letchi,453,import
2021-12-12,Lait,-615,export
2021-12-13,Letchi,-489,export
2021-12-13,Ananas,267,import
2021-12-14,Banane,-5,loss
2021-12-14,Poivron,284,import
2021-12-15,Tomate,-471,export
2021-12-16,Banane,-545,export
2021-12-17,Poivron,-18,loss
2021-12-18,Lait,-424,export
2021-12-19,Letchi,-385,export
2021-12-19,Banane,-27,adjustment
2021-12-19,Ananas,246,import
2021-12-20,Tomate,679,import
2021-12-21,Tomate,-217,export
2021-12-21,Lait,213,import
2021-12-21,Ananas,-595,export
2021-12-22,Tomate,516,import
2021-12-22,Tomate,-264,export
2021-12-22,Poivron,650,import
2021-12-23,Banane,-327,export
2021-12-24,Tomate,225,import
2021-12-25,Lait,697,import
2021-12-25,Lait,-431,export
2021-12-25,Tomate,442,import
2021-12-25,Letchi,393,import
2021-12-27,Tomate,426,import
2021-12-27,Poivron,-4,adjustment
2021-12-27,Letchi,664,import
2021-12-27,Letchi,595,import
2021-12-27,Banane,692,import
2021-12-28,Ananas,614,import
2021-12-29,Poivron,-271,export
2021-12-29,Letchi,-15,loss
2021-12-29,Poivron,693,import
2021-12-30,Letchi,-348,export
2021-12-31,Tomate,330,import
2022-01-01,Ananas,452,import
2022-01-01,Tomate,262,import
2022-01-01,Lait,296,import
2022-01-02,Poivron,252,import
2022-01-02,Ananas,359,import
2022-01-02,Tomate,330,import
2022-01-04,Poivron,-420,export
2022-01-04,Poivron,425,import
2022-01-05,Poivron,-487,export
2022-01-05,Tomate,684,import
2022-01-06,Poivron,273,import
2022-01-07,Poivron,-382,export
2022-01-08,Banane,-596,export
2022-01-08,Banane,600,import
2022-01-09,Ananas,640,import
2022-01-09,Ananas,366,import
2022-01-10,Poivron,-659,export
2022-01-12,Ananas,258,import
2022-01-12,Lait,16,adjustment
2022-01-13,Tomate,537,import
2022-01-14,Ananas,-4,adjustment
2022-01-16,Lait,-640,export
2022-01-16,Ananas,557,import
2022-01-16,Tomate,-230,export
2022-01-17,Poivron,-518,export
2022-01-18,Banane,-431,export
2022-01-18,Banane,667,import
2022-01-19,Poivron,509,import
2022-01-19,Tomate,-202,export
2022-01-19,Tomate,675,import
2022-01-20,Tomate,411,import
2022-01-20,Lait,-332,export
2022-01-20,Tomate,13,adjustment
2022-01-21,Tomate,-5,adjustment
2022-01-21,Ananas,-378,export
2022-01-21,Banane,319,import
2022-01-22,Banane,-253,export
2022-01-24,Banane,-5,loss
2022-01-24,Lait,-429,export
2022-01-26,Ananas,-1,adjustment
2022-01-26,Tomate,413,import
2022-01-26,Tomate,54,adjustment
2022-01-26,Lait,-7,loss
2022-01-27,Ananas,-29,loss
2022-01-29,Poivron,-498,export
2022-01-29,Banane,223,import
2022-01-29,Banane,-374,export
2022-01-30,Poivron,623,import
2022-01-31,Poivron,20,adjustment
2022-01-31,Poivron,406,import
2022-01-31,Tomate,-606,export
2022-02-01,Poivron,-13,adjustment
2022-02-02,Courgette,244,import
2022-02-02,Ananas,-265,export
2022-02-03,Poivron,270,import
2022-02-03,Courgette,-376,export
2022-02-04,Lait,541,import
2022-02-04,Poivron,408,import
2022-02-05,Tomate,281,import
2022-02-05,Courgette,612,import
2022-02-05,Tomate,-562,export
2022-02-06,Poivron,-428,export
2022-02-06,Lait,-284,export
2022-02-06,Courgette,323,import
2022-02-07,Banane,535,import
2022-02-08,Ananas,396,import
2022-02-08,Poivron,-464,export
2022-02-10,Poivron,-450,export
2022-02-10,Ananas,-640,export
2022-02-10,Poivron,505,import
2022-02-10,Lait,548,import
2022-02-11,Tomate,-14,loss
2022-02-11,Banane,662,import
2022-02-12,Lait,460,import
2022-02-12,Tomate,565,import
2022-02-13,Poivron,-515,export
2022-02-13,Lait,-413,export
2022-02-13,Tomate,588,import
2022-02-13,Poivron,-303,export
2022-02-14,Ananas,274,import
2022-02-15,Courgette,325,import
2022-02-16,Tomate,509,import
2022-02-16,Banane,-621,export
2022-02-18,Courgette,688,import
2022-02-19,Banane,462,import
2022-02-22,Tomate,-273,export
2022-02-23,Courgette,-596,export
2022-02-23,Poivron,695,import
2022-02-23,Courgette,501,import
2022-02-24,Lait,-239,export
2022-02-24,Tomate,-19,loss
2022-02-24,Banane,691,import
2022-02-24,Ananas,522,import
2022-02-25,Banane,21,adjustment
2022-02-25,Lait,-328,export
2022-02-25,Ananas,-646,export
2022-02-26,Tomate,-498,export
2022-02-26,Tomate,-587,export
2022-02-26,Tomate,-605,export
2022-02-26,Lait,579,import
2022-02-28,Courgette,644,import
2022-02-28,Tomate,-251,export
2022-03-01,Lait,552,import
2022-03-01,Courgette,-363,export
2022-03-02,Banane,369,import
2022-03-03,Pomme,38,adjustment
2022-03-04,Pomme,430,import
2022-03-04,Banane,282,import
2022-03-04,Lait,-368,export
2022-03-05,Courgette,-273,export
2022-03-07,Courgette,-219,export
2022-03-07,Pomme,529,import
2022-03-08,Pomme,-528,export
2022-03-10,Banane,424,import
2022-03-10,Pomme,-480,export
2022-03-11,Lait,214,import
2022-03-11,Pomme,-614,export
2022-03-12,Pomme,265,import
2022-03-12,Courgette,598,import
2022-03-14,Pomme,377,import
2022-03-15,Lait,367,import
2022-03-15,Courgette,536,import
2022-03-15,Banane,55,adjustment
2022-03-16,Courgette,453,import
2022-03-16,Courgette,483,import
2022-03-16,Pomme,640,import
2022-03-16,Banane,636,import
2022-03-17,Lait,506,import
2022-03-18,Pomme,611,import
2022-03-18,Lait,-21,loss
2022-03-20,Lait,690,import
2022-03-20,Pomme,650,import
2022-03-21,Banane,-591,export
2022-03-23,Lait,52,adjustment
2022-03-23,Courgette,208,import
2022-03-25,Pomme,-266,export
2022-03-26,Banane,403,import
2022-03-27,Banane,584,import
2022-03-28,Courgette,621,import
2022-03-28,Banane,345,import
2022-03-31,Courgette,640,import
2022-04-01,Lait,-618,export
2022-04-01,Courgette,366,import
2022-04-02,Lait,251,import
2022-04-03,Banane,372,import
2022-04-03,Pomme,288,import
2022-04-03,Banane,414,import
2022-04-03,Banane,453,import
2022-04-03,Lait,339,import
2022-04-03,Courgette,-615,export
2022-04-03,Pomme,633,import
2022-04-04,Pomme,540,import
2022-04-05,Lait,226,import
2022-04-08,Courgette,24,adjustment
2022-04-10,Courgette,533,import
2022-04-10,Courgette,340,import
2022-04-13,Banane,550,import
2022-04-13,Pomme,-629,export
2022-04-14,Courgette,-444,export
2022-04-15,Lait,299,import
2022-04-15,Courgette,549,import
2022-04-15,Pomme,-402,export
2022-04-16,Courgette,-377,export
2022-04-16,Pomme,-538,export
2022-04-17,Banane,341,import
2022-04-18,Lait,566,import
2022-04-18,Banane,-219,export
2022-04-20,Courgette,-554,export
2022-04-24,Banane,-306,export
2022-04-25,Courgette,-475,export
2022-04-25,Pomme,-396,export
2022-04-26,Banane,-680,export
2022-04-28,Banane,508,import
2022-04-29,Banane,-23,loss
2022-05-02,Carotte,-222,export
2022-05-02,Pomme,272,import
2022-05-02,Banane,398,import
2022-05-03,Courgette,-587,export
2022-05-03,Lait,252,import
2022-05-03,Banane,-1,adjustment
2022-05-03,Pomme,527,import
2022-05-05,Banane,-483,export
2022-05-05,Banane,-332,export
2022-05-05,Banane,466,import
2022-05-06,Pomme,-10,loss
2022-05-06,Lait,302,import
2022-05-07,Carotte,-315,export
2022-05-07,Courgette,522,import
2022-05-07,Courgette,-592,export
2022-05-07,Lait,-24,loss
2022-05-07,Lait,298,import
2022-05-07,Courgette,429,import
2022-05-08,Banane,-601,export
2022-05-10,Lait,-282,export
2022-05-11,Lait,-432,export
2022-05-13,Lait,206,import
2022-05-13,Lait,206,import
2022-05-14,Pomme,-282,export
2022-05-15,Carotte,-467,export
2022-05-16,Banane,-581,export
2022-05-17,Courgette,-548,export
2022-05-17,Carotte,46,adjustment
2022-05-17,Banane,658,import
2022-05-17,Lait,666,import
2022-05-17,Lait,-395,export
2022-05-18,Lait,238,import
2022-05-21,Pomme,-243,export
2022-05-22,Banane,505,import
2022-05-23,Carotte,42,adjustment
2022-05-24,Lait,-450,export
2022-05-24,Banane,692,import
2022-05-25,Carotte,225,import
2022-05-26,Courgette,302,import
2022-05-26,Carotte,27,adjustment
2022-05-26,Banane,58,adjustment
2022-05-27,Carotte,600,import
2022-05-28,Carotte,-411,export
2022-05-28,Lait,567,import
2022-05-28,Courgette,469,import
2022-05-31,Banane,-426,export
2022-06-02,Banane,288,import
2022-06-04,Pomme,377,import
2022-06-08,Pomme,503,import
2022-06-08,Pomme,-357,export
2022-06-08,Carotte,671,import
2022-06-09,Pomme,537,import
2022-06-09,Carotte,-290,export
2022-06-11,Pomme,-14,loss
2022-06-11,Lait,223,import
2022-06-12,Pomme,674,import
2022-06-15,Pomme,-230,export
2022-06-15,Banane,-426,export
2022-06-16,Carotte,272,import
2022-06-21,Pomme,411,import
2022-06-22,Lait,48,adjustment
2022-06-22,Banane,-455,export
2022-06-23,Banane,289,import
2022-06-24,Lait,-279,export
2022-06-25,Lait,262,import
2022-06-25,Lait,570,import
2022-06-25,Pomme,-318,export
2022-06-26,Pomme,352,import
2022-06-28,Pomme,459,import
2022-07-01,Carotte,-13,loss
2022-07-01,Carotte,552,import
2022-07-01,Banane,-426,export
2022-07-03,Banane,-203,export
2022-07-03,Carotte,628,import
2022-07-04,Lait,368,import
2022-07-06,Carotte,566,import
2022-07-07,Carotte,499,import
2022-07-08,Carotte,-649,export
2022-07-09,Banane,44,adjustment
2022-07-09,Lait,-341,export
2022-07-10,Carotte,36,adjustment
2022-07-11,Carotte,528,import
2022-07-11,Lait,-516,export
2022-07-13,Lait,633,import
2022-07-15,Banane,532,import
